caseid,processname,processversion,archiveddate,status
85366,Project_Creation,1.6.0.6,02/04/2018_07:09:07;,delete
84537,Project_Creation,1.6.0.6,02/04/2018_07:12:34;,delete
84539,Project_Creation,1.6.0.6,02/04/2018_07:16:47;,delete
85367,VNSP_WF_ORDER_COLLECTION,1.2,02/04/2018_07:18:28;,delete
85368,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,02/04/2018_07:19:10;,delete
85381,VNSP_WF_ORDER_BUILD_PROVISION,1,02/04/2018_07:21:32;,delete
85382,Project_Creation,1.6.0.6,02/04/2018_07:24:43;,delete
85383,CCoreDeviceSubscriber,7.1,02/04/2018_07:25:43;,delete
85385,Project_Creation,1.6.0.6,02/04/2018_07:30:01;,delete
85403,Project_Creation,1.6.0.6,02/04/2018_07:41:51;,delete
86193,COE_PSC_VzTTransportPool,1.7.5.4,02/04/2018_07:42:07;,delete
85415,Project_Creation,1.6.0.6,02/04/2018_07:52:18;,delete
84580,Project_Creation,1.6.0.6,02/04/2018_07:52:25;,delete
88001,VNSP_WF_ORDER_COLLECTION,1.2,02/04/2018_07:58:52;,delete
88002,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,02/04/2018_07:59:35;,delete
88003,VNSP_WF_ORDER_BUILD_PROVISION,1,02/04/2018_08:02:04;,delete
89001,Project_Creation,1.6.0.6,02/04/2018_08:09:00;,delete
88005,Project_Creation,1.6.0.6,02/04/2018_08:09:30;,delete
89016,Project_Creation,1.6.0.6,02/04/2018_08:10:25;,delete
88026,Project_Creation,1.6.0.6,02/04/2018_08:11:32;,delete
88030,Project_Creation,1.6.0.6,02/04/2018_08:13:02;,delete
88058,Project_Creation,1.6.0.6,02/04/2018_08:18:56;,delete
88059,Project_Creation,1.6.0.6,02/04/2018_08:20:35;,delete
89050,Project_Creation,1.6.0.6,02/04/2018_08:21:21;,delete
89067,Project_Creation,1.6.0.6,02/04/2018_08:33:30;,delete
89068,Project_Creation,1.6.0.6,02/04/2018_08:37:53;,delete
88076,Project_Creation,1.6.0.6,02/04/2018_08:37:55;,delete
88079,Project_Creation,1.6.0.6,02/04/2018_08:37:55;,delete
88101,Project_Creation,1.6.0.6,02/04/2018_08:38:01;,delete
88105,Project_Creation,1.6.0.6,02/04/2018_08:38:03;,delete
88116,Project_Creation,1.6.0.6,02/04/2018_08:38:06;,delete
89083,Project_Creation,1.6.0.6,02/04/2018_08:39:38;,delete
89084,Project_Creation,1.6.0.6,02/04/2018_08:39:53;,delete
88165,Project_Creation,1.6.0.6,02/04/2018_08:40:05;,delete
89115,Project_Creation,1.6.0.6,02/04/2018_08:40:18;,delete
89131,Project_Creation,1.6.0.6,02/04/2018_08:41:32;,delete
89132,Project_Creation,1.6.0.6,02/04/2018_08:41:43;,delete
88195,Project_Creation,1.6.0.6,02/04/2018_08:44:58;,delete
88196,Project_Creation,1.6.0.6,02/04/2018_08:48:45;,delete
88198,Project_Creation,1.6.0.6,02/04/2018_08:53:23;,delete
89171,Project_Creation,1.6.0.6,02/04/2018_08:59:45;,delete
89186,Project_Creation,1.6.0.6,02/04/2018_09:00:22;,delete
89202,Project_Creation,1.6.0.6,02/04/2018_09:01:20;,delete
89203,Project_Creation,1.6.0.6,02/04/2018_09:01:44;,delete
89228,Project_Creation,1.6.0.6,02/04/2018_09:12:51;,delete
89229,Project_Creation,1.6.0.6,02/04/2018_09:14:29;,delete
88276,Project_Creation,1.6.0.6,02/04/2018_09:14:52;,delete
88313,Project_Creation,1.6.0.6,02/04/2018_09:23:07;,delete
89287,Project_Creation,1.6.0.6,02/04/2018_09:26:21;,delete
89302,Project_Creation,1.6.0.6,02/04/2018_09:27:07;,delete
89305,Project_Creation,1.6.0.6,02/04/2018_09:27:41;,delete
88335,Project_Creation,1.6.0.6,02/04/2018_09:29:53;,delete
89325,Project_Creation,1.6.0.6,02/04/2018_09:34:47;,delete
89337,Project_Creation,1.6.0.6,02/04/2018_09:38:31;,delete
89345,Project_Creation,1.6.0.6,02/04/2018_09:45:20;,delete
89348,Project_Creation,1.6.0.6,02/04/2018_09:56:42;,delete
88417,Project_Creation,1.6.0.6,02/04/2018_09:56:46;,delete
89350,Project_Creation,1.6.0.6,02/04/2018_10:01:08;,delete
88436,Project_Creation,1.6.0.6,02/04/2018_10:03:57;,delete
88450,Project_Creation,1.6.0.6,02/04/2018_10:08:26;,delete
89375,Project_Creation,1.6.0.6,02/04/2018_10:09:40;,delete
88473,Project_Creation,1.6.0.6,02/04/2018_10:09:48;,delete
89376,Project_Creation,1.6.0.6,02/04/2018_10:09:54;,delete
89389,Project_Creation,1.6.0.6,02/04/2018_10:10:00;,delete
88488,Project_Creation,1.6.0.6,02/04/2018_10:10:00;,delete
89398,Project_Creation,1.6.0.6,02/04/2018_10:10:10;,delete
88495,Project_Creation,1.6.0.6,02/04/2018_10:10:26;,delete
88510,Project_Creation,1.6.0.6,02/04/2018_10:10:40;,delete
88511,Project_Creation,1.6.0.6,02/04/2018_10:10:48;,delete
89423,Project_Creation,1.6.0.6,02/04/2018_10:10:48;,delete
89438,Project_Creation,1.6.0.6,02/04/2018_10:11:25;,delete
88530,Project_Creation,1.6.0.6,02/04/2018_10:11:30;,delete
88253,OneAndDonePoolVzT,1.3.7.0.2,02/04/2018_10:12:49;,delete
88531,Project_Creation,1.6.0.6,02/04/2018_10:14:50;,delete
89520,Project_Creation,1.6.0.6,02/04/2018_10:19:29;,delete
88566,Project_Creation,1.6.0.6,02/04/2018_10:34:01;,delete
88574,Project_Creation,1.6.0.6,02/04/2018_10:35:18;,delete
89594,Project_Creation,1.6.0.6,02/04/2018_10:35:57;,delete
88615,Project_Creation,1.6.0.6,02/04/2018_10:40:11;,delete
88657,Project_Creation,1.6.0.6,02/04/2018_10:52:24;,delete
88664,Project_Creation,1.6.0.6,02/04/2018_10:59:19;,delete
88665,Project_Creation,1.6.0.6,02/04/2018_11:00:25;,delete
88667,Project_Creation,1.6.0.6,02/04/2018_11:01:04;,delete
88669,Project_Creation,1.6.0.6,02/04/2018_11:01:59;,delete
88674,Project_Creation,1.6.0.6,02/04/2018_11:04:18;,delete
88675,Project_Creation,1.6.0.6,02/04/2018_11:06:19;,delete
88677,Project_Creation,1.6.0.6,02/04/2018_11:06:47;,delete
89659,Project_Creation,1.6.0.6,02/04/2018_11:07:26;,delete
89663,Project_Creation,1.6.0.6,02/04/2018_11:08:18;,delete
89664,Project_Creation,1.6.0.6,02/04/2018_11:08:55;,delete
88681,Project_Creation,1.6.0.6,02/04/2018_11:15:52;,delete
88682,Project_Creation,1.6.0.6,02/04/2018_11:29:01;,delete
89680,Project_Creation,1.6.0.6,02/04/2018_11:29:37;,delete
89682,Project_Creation,1.6.0.6,02/04/2018_11:35:55;,delete
88721,Project_Creation,1.6.0.6,02/04/2018_11:46:13;,delete
88735,Project_Creation,1.6.0.6,02/04/2018_11:57:43;,delete
89719,Project_Creation,1.6.0.6,02/04/2018_11:58:56;,delete
88750,VzBLDMajorTransportPool,1.6.3.1.8,02/04/2018_11:59:39;,delete
88764,CancelNFIDProcess,1.6.8,02/04/2018_11:59:40;,delete
88767,Project_Creation,1.6.0.6,02/04/2018_12:54:27;,delete
88768,Project_Creation,1.6.0.6,02/04/2018_12:54:34;,delete
89747,OOFVendorDocProcessing,5.6,02/04/2018_12:59:23;,delete
89748,Project_Creation,1.6.0.6,02/04/2018_13:07:51;,delete
88769,Project_Creation,1.6.0.6,02/04/2018_13:12:17;,delete
88770,Project_Creation,1.6.0.6,02/04/2018_13:13:16;,delete
89751,Project_Creation,1.6.0.6,02/04/2018_13:15:13;,delete
88785,Project_Creation,1.6.0.6,02/04/2018_13:18:35;,delete
88787,Project_Creation,1.6.0.6,02/04/2018_13:18:38;,delete
89753,Project_Creation,1.6.0.6,02/04/2018_13:26:19;,delete
89755,Project_Creation,1.6.0.6,02/04/2018_13:29:37;,delete
89756,Project_Creation,1.6.0.6,02/04/2018_13:42:00;,delete
88793,VNSP_WF_UNPROVISION_NS,1.3,02/04/2018_13:50:49;,delete
88795,Project_Creation,1.6.0.6,02/04/2018_14:12:34;,delete
89758,Project_Creation,1.6.0.6,02/04/2018_14:13:35;,delete
88797,Project_Creation,1.6.0.6,02/04/2018_14:13:38;,delete
88798,Project_Creation,1.6.0.6,02/04/2018_14:13:54;,delete
88799,Project_Creation,1.6.0.6,02/04/2018_14:13:59;,delete
89795,Project_Creation,1.6.0.6,02/04/2018_14:14:02;,delete
88800,Project_Creation,1.6.0.6,02/04/2018_14:14:18;,delete
89818,Project_Creation,1.6.0.6,02/04/2018_14:14:49;,delete
88816,Project_Creation,1.6.0.6,02/04/2018_14:14:54;,delete
89817,Project_Creation,1.6.0.6,02/04/2018_14:14:55;,delete
88841,Project_Creation,1.6.0.6,02/04/2018_14:15:29;,delete
88842,Project_Creation,1.6.0.6,02/04/2018_14:16:10;,delete
88849,Project_Creation,1.6.0.6,02/04/2018_14:17:06;,delete
88874,Project_Creation,1.6.0.6,02/04/2018_14:22:29;,delete
88888,Project_Creation,1.6.0.6,02/04/2018_14:31:50;,delete
88903,CancelNFIDProcess,1.6.8,02/04/2018_14:32:41;,delete
88913,Project_Creation,1.6.0.6,02/04/2018_14:36:36;,delete
89867,Project_Creation,1.6.0.6,02/04/2018_14:36:40;,delete
88928,Project_Creation,1.6.0.6,02/04/2018_14:36:48;,delete
88929,Project_Creation,1.6.0.6,02/04/2018_14:36:49;,delete
88944,Project_Creation,1.6.0.6,02/04/2018_14:39:30;,delete
89886,Project_Creation,1.6.0.6,02/04/2018_14:40:03;,delete
88963,Project_Creation,1.6.0.6,02/04/2018_14:40:10;,delete
88974,Project_Creation,1.6.0.6,02/04/2018_14:40:18;,delete
89920,Project_Creation,1.6.0.6,02/04/2018_14:41:01;,delete
88945,VzBLDMajorTransportPool,1.6.3.1.8,02/04/2018_14:41:20;,delete
88994,CancelNFIDProcess,1.6.8,02/04/2018_14:41:21;,delete
88995,Project_Creation,1.6.0.6,02/04/2018_14:41:26;,delete
88999,Project_Creation,1.6.0.6,02/04/2018_14:41:35;,delete
89996,Project_Creation,1.6.0.6,02/04/2018_14:51:52;,delete
90114,Project_Creation,1.6.0.6,02/04/2018_15:10:18;,delete
90132,VNSP_WF_PURGE_VNF_DB,1,02/04/2018_15:18:53;,delete
91007,Project_Creation,1.6.0.6,02/04/2018_15:30:40;,delete
90149,VNSP_WF_PURGE_VNF_DB,1,02/04/2018_15:35:15;,delete
90159,Project_Creation,1.6.0.6,02/04/2018_15:38:47;,delete
90160,Project_Creation,1.6.0.6,02/04/2018_15:38:49;,delete
90194,Project_Creation,1.6.0.6,02/04/2018_15:46:47;,delete
91053,Project_Creation,1.6.0.6,02/04/2018_15:56:26;,delete
91054,Project_Creation,1.6.0.6,02/04/2018_15:56:28;,delete
90223,Project_Creation,1.6.0.6,02/04/2018_16:01:49;,delete
91055,Project_Creation,1.6.0.6,02/04/2018_16:02:46;,delete
90233,Project_Creation,1.6.0.6,02/04/2018_16:03:49;,delete
90234,Project_Creation,1.6.0.6,02/04/2018_16:11:54;,delete
90235,Project_Creation,1.6.0.6,02/04/2018_16:12:04;,delete
91068,Project_Creation,1.6.0.6,02/04/2018_16:17:03;,delete
90242,Project_Creation,1.6.0.6,02/04/2018_16:27:05;,delete
91069,Project_Creation,1.6.0.6,02/04/2018_16:31:04;,delete
91070,Project_Creation,1.6.0.6,02/04/2018_16:35:01;,delete
91071,Project_Creation,1.6.0.6,02/04/2018_16:47:43;,delete
90261,Project_Creation,1.6.0.6,02/04/2018_16:49:51;,delete
91072,Project_Creation,1.6.0.6,02/04/2018_17:04:19;,delete
91077,Project_Creation,1.6.0.6,02/04/2018_17:04:24;,delete
90266,VNSP_WF_DELETE_NETWORKS,1.3,02/04/2018_17:11:20;,delete
90267,Project_Creation,1.6.0.6,02/04/2018_17:18:21;,delete
90271,Project_Creation,1.6.0.6,02/04/2018_17:39:25;,delete
90270,VNSP_WF_PURGE_VNF_DB,1,02/04/2018_17:39:53;,delete
90274,OneNetOTMGenericFallout,2.6.1,02/04/2018_17:51:23;,delete
90281,Project_Creation,1.6.0.6,02/04/2018_18:07:26;,delete
90286,Project_Creation,1.6.0.6,02/04/2018_18:09:21;,delete
91092,VNSP_WF_ORDER_ACTIVATION,1.1,02/04/2018_19:28:54;,delete
90293,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
90292,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
91096,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
91094,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
91098,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
91095,Project_Creation,1.6.0.6,02/04/2018_21:55:38;,delete
90308,Project_Creation,1.6.0.6,02/04/2018_21:55:56;,delete
91108,Project_Creation,1.6.0.6,02/04/2018_21:56:00;,delete
91110,Project_Creation,1.6.0.6,02/04/2018_22:31:48;,delete
13371,OneAccessFlowPool,8.4.3,02/04/2018_23:08:57;,delete
91111,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_00:44:03;,delete
91113,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_00:52:00;,delete
91114,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_00:52:43;,delete
91115,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_00:54:48;,delete
91116,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_01:04:01;,delete
91118,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_01:17:15;,delete
90314,Project_Creation,1.6.0.6,03/04/2018_01:26:31;,delete
91127,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_01:54:53;,delete
91128,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_01:56:52;,delete
91130,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_02:06:14;,delete
91131,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_02:06:55;,delete
91132,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_02:09:15;,delete
91136,Project_Creation,1.6.0.6,03/04/2018_02:27:31;,delete
91138,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_02:30:15;,delete
91139,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_02:50:18;,delete
91140,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_02:50:55;,delete
91141,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_02:53:21;,delete
91142,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_02:53:44;,delete
91144,Project_Creation,1.6.0.6,03/04/2018_02:57:09;,delete
90320,Project_Creation,1.6.0.6,03/04/2018_03:02:09;,delete
91148,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_03:02:41;,delete
91149,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_03:03:24;,delete
91150,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_03:06:13;,delete
91151,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_03:06:37;,delete
91153,Project_Creation,1.6.0.6,03/04/2018_03:09:21;,delete
91155,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_03:11:48;,delete
91156,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_03:12:15;,delete
71808,OOFVendorInvoiceProcessing,1.2,03/04/2018_03:31:15;,delete
90325,Project_Creation,1.6.0.6,03/04/2018_03:32:32;,delete
91164,Project_Creation,1.6.0.6,03/04/2018_03:32:33;,delete
90344,Project_Creation,1.6.0.6,03/04/2018_03:43:01;,delete
91184,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_03:47:02;,delete
90348,Project_Creation,1.6.0.6,03/04/2018_03:55:45;,delete
90349,Project_Creation,1.6.0.6,03/04/2018_03:57:01;,delete
90350,Project_Creation,1.6.0.6,03/04/2018_03:57:04;,delete
91189,Project_Creation,1.6.0.6,03/04/2018_04:05:32;,delete
90357,Project_Creation,1.6.0.6,03/04/2018_04:06:48;,delete
91190,Project_Creation,1.6.0.6,03/04/2018_04:10:44;,delete
91197,Project_Creation,1.6.0.6,03/04/2018_04:11:14;,delete
91203,Project_Creation,1.6.0.6,03/04/2018_04:12:40;,delete
90366,CCoreDeviceSubscriber,7.1,03/04/2018_04:24:14;,delete
91227,CCoreDeviceSubscriber,7.1,03/04/2018_04:36:56;,delete
90378,Project_Creation,1.6.0.6,03/04/2018_04:44:17;,delete
90383,Project_Creation,1.6.0.6,03/04/2018_04:57:56;,delete
91231,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_04:59:00;,delete
91232,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_04:59:37;,delete
91233,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_05:01:55;,delete
91234,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_05:02:21;,delete
91247,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_05:27:08;,delete
91248,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_05:27:52;,delete
90384,Project_Creation,1.6.0.6,03/04/2018_05:29:28;,delete
91264,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_05:31:59;,delete
90386,Project_Creation,1.6.0.6,03/04/2018_05:36:15;,delete
91266,Project_Creation,1.6.0.6,03/04/2018_05:43:27;,delete
90388,CCoreDeviceSubscriber,7.1,03/04/2018_05:56:04;,delete
91288,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_06:43:26;,delete
90398,Project_Creation,1.6.0.6,03/04/2018_06:59:11;,delete
91295,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_06:59:33;,delete
91297,Project_Creation,1.6.0.6,03/04/2018_07:02:51;,delete
90405,Project_Creation,1.6.0.6,03/04/2018_07:12:33;,delete
91298,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_07:17:54;,delete
91301,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_07:42:59;,delete
91302,Project_Creation,1.6.0.6,03/04/2018_07:43:39;,delete
91306,Project_Creation,1.6.0.6,03/04/2018_07:47:45;,delete
91313,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_07:49:13;,delete
91319,Project_Creation,1.6.0.6,03/04/2018_07:54:57;,delete
91320,Project_Creation,1.6.0.6,03/04/2018_07:55:09;,delete
91322,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_07:58:27;,delete
91323,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_07:59:12;,delete
91328,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_08:08:04;,delete
91329,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_08:08:46;,delete
90414,Project_Creation,1.6.0.6,03/04/2018_08:11:15;,delete
91330,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_08:11:30;,delete
91331,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_08:12:00;,delete
90417,Project_Creation,1.6.0.6,03/04/2018_08:21:44;,delete
90433,Project_Creation,1.6.0.6,03/04/2018_08:32:48;,delete
91357,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_08:35:57;,delete
91358,VNSP_WF_ORDER_BUILD_REQUIRED,1.3,03/04/2018_08:36:38;,delete
91359,Project_Creation,1.6.0.6,03/04/2018_08:36:43;,delete
90450,Project_Creation,1.6.0.6,03/04/2018_08:37:01;,delete
90449,Project_Creation,1.6.0.6,03/04/2018_08:37:01;,delete
90465,Project_Creation,1.6.0.6,03/04/2018_08:37:12;,delete
90480,Project_Creation,1.6.0.6,03/04/2018_08:37:28;,delete
91388,Project_Creation,1.6.0.6,03/04/2018_08:37:52;,delete
90495,Project_Creation,1.6.0.6,03/04/2018_08:37:53;,delete
91395,VNSP_WF_ORDER_BUILD_PROVISION,1,03/04/2018_08:39:02;,delete
91389,OOFVendorDocProcessing,5.6,03/04/2018_08:39:54;,delete
91398,Project_Creation,1.6.0.6,03/04/2018_08:41:53;,delete
91399,Project_Creation,1.6.0.6,03/04/2018_08:42:17;,delete
91416,Project_Creation,1.6.0.6,03/04/2018_08:42:44;,delete
91418,Project_Creation,1.6.0.6,03/04/2018_08:42:53;,delete
90511,Project_Creation,1.6.0.6,03/04/2018_08:45:17;,delete
90527,Project_Creation,1.6.0.6,03/04/2018_08:47:44;,delete
91455,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_08:50:08;,delete
91456,VNSP_WF_CRENDENTIAL_VERIFICATION,1,03/04/2018_08:50:29;,delete
90528,Project_Creation,1.6.0.6,03/04/2018_08:51:03;,delete
90345,OOFVendorInvoiceProcessing,1.2,03/04/2018_08:51:24;,delete
91471,Project_Creation,1.6.0.6,03/04/2018_08:55:00;,delete
91480,Project_Creation,1.6.0.6,03/04/2018_08:56:25;,delete
91479,Project_Creation,1.6.0.6,03/04/2018_08:56:25;,delete
90532,Project_Creation,1.6.0.6,03/04/2018_09:06:31;,delete
90535,Project_Creation,1.6.0.6,03/04/2018_09:07:46;,delete
91509,CCoreDeviceSubscriber,7.1,03/04/2018_09:09:15;,delete
91517,CCoreDeviceSubscriber,7.1,03/04/2018_09:10:25;,delete
90554,CCoreDeviceSubscriber,7.1,03/04/2018_09:11:05;,delete
91522,CCoreDeviceSubscriber,7.1,03/04/2018_09:11:15;,delete
91528,CCoreDeviceSubscriber,7.1,03/04/2018_09:11:44;,delete
91530,CCoreDeviceSubscriber,7.1,03/04/2018_09:12:26;,delete
90561,CCoreDeviceSubscriber,7.1,03/04/2018_09:12:31;,delete
90564,CCoreDeviceSubscriber,7.1,03/04/2018_09:13:43;,delete
91538,CCoreDeviceSubscriber,7.1,03/04/2018_09:14:09;,delete
90573,CCoreDeviceSubscriber,7.1,03/04/2018_09:18:23;,delete
90589,Project_Creation,1.6.0.6,03/04/2018_09:19:38;,delete
91543,CCoreDeviceSubscriber,7.1,03/04/2018_09:20:16;,delete
91549,CCoreDeviceSubscriber,7.1,03/04/2018_09:20:22;,delete
90584,CCoreDeviceSubscriber,7.1,03/04/2018_09:20:23;,delete
91552,CCoreDeviceSubscriber,7.1,03/04/2018_09:21:28;,delete
90586,CCoreDeviceSubscriber,7.1,03/04/2018_09:21:33;,delete
91579,CCoreDeviceSubscriber,7.1,03/04/2018_09:21:50;,delete
90596,CCoreDeviceSubscriber,7.1,03/04/2018_09:22:33;,delete
91577,CCoreDeviceSubscriber,7.1,03/04/2018_09:23:29;,delete
91584,CCoreDeviceSubscriber,7.1,03/04/2018_09:24:18;,delete
90608,Project_Creation,1.6.0.6,03/04/2018_09:26:38;,delete
91593,CCoreDeviceSubscriber,7.1,03/04/2018_09:27:32;,delete
90592,CCoreDeviceSubscriber,7.1,03/04/2018_09:28:47;,delete
91602,Project_Creation,1.6.0.6,03/04/2018_09:29:09;,delete
90629,Project_Creation,1.6.0.6,03/04/2018_09:29:31;,delete
91597,CCoreDeviceSubscriber,7.1,03/04/2018_09:29:34;,delete
91603,CCoreDeviceSubscriber,7.1,03/04/2018_09:29:38;,delete
90600,CCoreDeviceSubscriber,7.1,03/04/2018_09:29:50;,delete
90648,Project_Creation,1.6.0.6,03/04/2018_09:29:54;,delete
90654,CCoreDeviceSubscriber,7.1,03/04/2018_09:30:38;,delete
91614,CCoreDeviceSubscriber,7.1,03/04/2018_09:32:47;,delete
91609,CCoreDeviceSubscriber,7.1,03/04/2018_09:35:13;,delete
90664,CCoreDeviceSubscriber,7.1,03/04/2018_09:35:31;,delete
90626,CCoreDeviceSubscriber,7.1,03/04/2018_09:36:07;,delete
91605,CCoreDeviceSubscriber,7.1,03/04/2018_09:37:25;,delete
91617,CCoreDeviceSubscriber,7.1,03/04/2018_09:39:15;,delete
91620,CCoreDeviceSubscriber,7.1,03/04/2018_09:40:18;,delete
91624,CCoreDeviceSubscriber,7.1,03/04/2018_09:42:36;,delete
90681,CCoreDeviceSubscriber,7.1,03/04/2018_09:43:03;,delete
91627,CCoreDeviceSubscriber,7.1,03/04/2018_09:43:30;,delete
90671,CCoreDeviceSubscriber,7.1,03/04/2018_09:43:48;,delete
90674,CCoreDeviceSubscriber,7.1,03/04/2018_09:44:00;,delete
91630,CCoreDeviceSubscriber,7.1,03/04/2018_09:45:42;,delete
91634,CCoreDeviceSubscriber,7.1,03/04/2018_09:49:43;,delete
91642,Project_Creation,1.6.0.6,03/04/2018_09:51:37;,delete
90695,Project_Creation,1.6.0.6,03/04/2018_09:53:04;,delete
91639,CCoreDeviceSubscriber,7.1,03/04/2018_09:54:25;,delete
90699,Project_Creation,1.6.0.6,03/04/2018_09:56:27;,delete
90698,Project_Creation,1.6.0.6,03/04/2018_09:56:28;,delete
91645,CCoreDeviceSubscriber,7.1,03/04/2018_09:58:39;,delete
90701,CCoreDeviceSubscriber,7.1,03/04/2018_10:02:36;,delete
92003,Project_Creation,1.6.0.6,03/04/2018_16:19:16;,delete
92004,Project_Creation,1.6.0.6,03/04/2018_16:19:17;,delete
92005,OOFVendorDocProcessing,5.6,03/04/2018_16:19:30;,delete
92008,Project_Creation,1.6.0.6,03/04/2018_16:25:41;,delete
92025,Project_Creation,1.6.0.6,03/04/2018_16:26:06;,delete
93003,Project_Creation,1.6.0.6,03/04/2018_16:26:27;,delete
92027,Project_Creation,1.6.0.6,03/04/2018_16:28:09;,delete
93008,Project_Creation,1.6.0.6,03/04/2018_16:29:19;,delete
92029,Project_Creation,1.6.0.6,03/04/2018_16:35:58;,delete
93025,Project_Creation,1.6.0.6,03/04/2018_16:37:40;,delete
93027,Project_Creation,1.6.0.6,03/04/2018_16:47:19;,delete
93033,Project_Creation,1.6.0.6,03/04/2018_16:48:26;,delete
92035,Project_Creation,1.6.0.6,03/04/2018_16:48:38;,delete
93043,Project_Creation,1.6.0.6,03/04/2018_16:50:19;,delete
93044,Project_Creation,1.6.0.6,03/04/2018_17:13:42;,delete
92045,Project_Creation,1.6.0.6,03/04/2018_17:16:20;,delete
93054,Project_Creation,1.6.0.6,03/04/2018_17:16:21;,delete
92050,Project_Creation,1.6.0.6,03/04/2018_17:18:21;,delete
19321,OneAccessFlowPool,8.4.4,03/04/2018_17:18:39;,delete
92055,Project_Creation,1.6.0.6,03/04/2018_17:34:30;,delete
92056,Project_Creation,1.6.0.6,03/04/2018_17:38:24;,delete
92061,Project_Creation,1.6.0.6,03/04/2018_18:01:25;,delete
92062,Project_Creation,1.6.0.6,03/04/2018_18:01:57;,delete
93070,Project_Creation,1.6.0.6,03/04/2018_18:03:14;,delete
92063,Project_Creation,1.6.0.6,03/04/2018_18:03:53;,delete
93075,VNSP_WF_ORDER_COLLECTION,1.2,03/04/2018_18:08:26;,delete
93077,Project_Creation,1.6.0.6,03/04/2018_18:36:44;,delete
93079,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_19:13:47;,delete
92072,Project_Creation,1.6.0.6,03/04/2018_21:39:11;,delete
93082,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_22:28:27;,delete
93081,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_22:28:32;,delete
93088,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_22:28:33;,delete
93083,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_22:28:33;,delete
93089,VNSP_WF_ORDER_ACTIVATION,1.1,03/04/2018_22:28:34;,delete
93093,Project_Creation,1.6.0.6,03/04/2018_22:29:37;,delete
93094,Project_Creation,1.6.0.6,03/04/2018_22:36:56;,delete
92096,Project_Creation,1.6.0.6,03/04/2018_22:37:21;,delete
93095,Project_Creation,1.6.0.6,03/04/2018_22:53:52;,delete
